"Town","FIPS","Year","Year Submitted","Town Profile Year","Entry","Rank","Variable","Measure Type","Value"
"Southbury","0900969640",2014,2015,2016,"Kettletown LLC",1,"Percent of Total Grand List","Percent",3.22
"Southbury","0900969640",2014,2015,2016,"Southbury Associates",2,"Percent of Total Grand List","Percent",1.24
"Southbury","0900969640",2014,2015,2016,"Southbury 84 Associates",3,"Percent of Total Grand List","Percent",1.22
"Southbury","0900969640",2014,2015,2016,"Watermark East Hill Woods",4,"Percent of Total Grand List","Percent",1
"Southbury","0900969640",2014,2015,2016,"Pomperaug Woods",5,"Percent of Total Grand List","Percent",0.73
"Southbury","0900969640",2014,2015,2016,"Firstlight Hydro",6,"Percent of Total Grand List","Percent",0.71
"Southbury","0900969640",2014,2015,2016,"Health Care Reit",7,"Percent of Total Grand List","Percent",0.69
"Southbury","0900969640",2014,2015,2016,"Pilots Mall LLC",8,"Percent of Total Grand List","Percent",0.29
"Southbury","0900969640",2014,2015,2016,"Triangulum Associates",9,"Percent of Total Grand List","Percent",0.29
"Southbury","0900969640",2014,2015,2016,"P&P Hospitality LLC",10,"Percent of Total Grand List","Percent",0.29
"Southington","0900370550",2014,2014,2016,"Connecticut Light and Power Inc.",1,"Grand List Value","Number",72448048
"Southington","0900370550",2014,2014,2016,"Yankee Gas",2,"Grand List Value","Number",16929179
"Southington","0900370550",2014,2014,2016,"45 Newell Street (Yarde Metals Inc.)",3,"Grand List Value","Number",16260070
"Southington","0900370550",2014,2014,2016,"200 Southington Executive Park",4,"Grand List Value","Number",10942350
"Southington","0900370550",2014,2014,2016,"RK Southington",5,"Grand List Value","Number",10846300
"Southington","0900370550",2014,2014,2016,"Target Corp",6,"Grand List Value","Number",10453979
"Southington","0900370550",2014,2014,2016,"Execwest LLC (Lowes Home Improvement)",7,"Grand List Value","Number",10126180
"Southington","0900370550",2014,2014,2016,"Twinco Corp (BJs)",8,"Grand List Value","Number",9649457
"Southington","0900370550",2014,2014,2016,"Southington/Route10 Associates",9,"Grand List Value","Number",9360730
"Southington","0900370550",2014,2014,2016,"Webster Bank National Association",10,"Grand List Value","Number",9081840
"Southington","0900370550",2014,2014,2016,"Connecticut Light and Power Inc.",1,"Percent of Net Grand List","Percent",1.89
"Southington","0900370550",2014,2014,2016,"Yankee Gas",2,"Percent of Net Grand List","Percent",0.44
"Southington","0900370550",2014,2014,2016,"45 Newell Street (Yarde Metals Inc.)",3,"Percent of Net Grand List","Percent",0.42
"Southington","0900370550",2014,2014,2016,"200 Southington Executive Park",4,"Percent of Net Grand List","Percent",0.29
"Southington","0900370550",2014,2014,2016,"RK Southington",5,"Percent of Net Grand List","Percent",0.28
"Southington","0900370550",2014,2014,2016,"Target Corp",6,"Percent of Net Grand List","Percent",0.27
"Southington","0900370550",2014,2014,2016,"Execwest LLC (Lowes Home Improvement)",7,"Percent of Net Grand List","Percent",0.26
"Southington","0900370550",2014,2014,2016,"Twinco Corp (BJs)",8,"Percent of Net Grand List","Percent",0.25
"Southington","0900370550",2014,2014,2016,"Southington/Route10 Associates",9,"Percent of Net Grand List","Percent",0.24
"Southington","0900370550",2014,2014,2016,"Webster Bank National Association",10,"Percent of Net Grand List","Percent",0.24
"Southington","0900370550",2014,2014,2016,"Connecticut Light and Power Inc.",1,"Percent of Top 10 Total Grand List","Percent",41.14
"Southington","0900370550",2014,2014,2016,"Yankee Gas",2,"Percent of Top 10 Total Grand List","Percent",9.61
"Southington","0900370550",2014,2014,2016,"45 Newell Street (Yarde Metals Inc.)",3,"Percent of Top 10 Total Grand List","Percent",9.23
"Southington","0900370550",2014,2014,2016,"200 Southington Executive Park",4,"Percent of Top 10 Total Grand List","Percent",6.21
"Southington","0900370550",2014,2014,2016,"RK Southington",5,"Percent of Top 10 Total Grand List","Percent",6.16
"Southington","0900370550",2014,2014,2016,"Target Corp",6,"Percent of Top 10 Total Grand List","Percent",5.94
"Southington","0900370550",2014,2014,2016,"Execwest LLC (Lowes Home Improvement)",7,"Percent of Top 10 Total Grand List","Percent",5.75
"Southington","0900370550",2014,2014,2016,"Twinco Corp (BJs)",8,"Percent of Top 10 Total Grand List","Percent",5.48
"Southington","0900370550",2014,2014,2016,"Southington/Route10 Associates",9,"Percent of Top 10 Total Grand List","Percent",5.32
"Southington","0900370550",2014,2014,2016,"Webster Bank National Association",10,"Percent of Top 10 Total Grand List","Percent",5.16
"Southington","0900370550",2014,2014,2016,"Connecticut Light and Power Inc.",1,"Percent of Total Grand List","Percent",1.84
"Southington","0900370550",2014,2014,2016,"Yankee Gas",2,"Percent of Total Grand List","Percent",0.43
"Southington","0900370550",2014,2014,2016,"45 Newell Street (Yarde Metals Inc.)",3,"Percent of Total Grand List","Percent",0.41
"Southington","0900370550",2014,2014,2016,"200 Southington Executive Park",4,"Percent of Total Grand List","Percent",0.28
"Southington","0900370550",2014,2014,2016,"RK Southington",5,"Percent of Total Grand List","Percent",0.28
"Southington","0900370550",2014,2014,2016,"Target Corp",6,"Percent of Total Grand List","Percent",0.27
"Southington","0900370550",2014,2014,2016,"Execwest LLC (Lowes Home Improvement)",7,"Percent of Total Grand List","Percent",0.26
"Southington","0900370550",2014,2014,2016,"Twinco Corp (BJs)",8,"Percent of Total Grand List","Percent",0.25
"Southington","0900370550",2014,2014,2016,"Southington/Route10 Associates",9,"Percent of Total Grand List","Percent",0.24
"Southington","0900370550",2014,2014,2016,"Webster Bank National Association",10,"Percent of Total Grand List","Percent",0.23
"South Windsor","0900371390",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Grand List Value","Number",59889790
"South Windsor","0900371390",2014,2015,2016,"Evergreen Walk Lifestyle Ctr",2,"Grand List Value","Number",30792400
"South Windsor","0900371390",2014,2015,2016,"FedEx Ground Package",3,"Grand List Value","Number",15706130
"South Windsor","0900371390",2014,2015,2016,"Federated Retail Holdings (Macy's Warehouse)",4,"Grand List Value","Number",14676280
"South Windsor","0900371390",2014,2015,2016,"DST Realty",5,"Grand List Value","Number",14530740
"South Windsor","0900371390",2014,2015,2016,"Town Center of South Windsor",6,"Grand List Value","Number",12348800
"South Windsor","0900371390",2014,2015,2016,"Connecticut Water Company",7,"Grand List Value","Number",11691150
"South Windsor","0900371390",2014,2015,2016,"Ticket Network",8,"Grand List Value","Number",10304560
"South Windsor","0900371390",2014,2015,2016,"Yankee Gas Services Company",9,"Grand List Value","Number",10214070
"South Windsor","0900371390",2014,2015,2016,"Target Corp",10,"Grand List Value","Number",9999170
"South Windsor","0900371390",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Net Grand List","Percent",2.39
"South Windsor","0900371390",2014,2015,2016,"Evergreen Walk Lifestyle Ctr",2,"Percent of Net Grand List","Percent",1.23
"South Windsor","0900371390",2014,2015,2016,"FedEx Ground Package",3,"Percent of Net Grand List","Percent",0.63
"South Windsor","0900371390",2014,2015,2016,"Federated Retail Holdings (Macy's Warehouse)",4,"Percent of Net Grand List","Percent",0.59
"South Windsor","0900371390",2014,2015,2016,"DST Realty",5,"Percent of Net Grand List","Percent",0.58
"South Windsor","0900371390",2014,2015,2016,"Town Center of South Windsor",6,"Percent of Net Grand List","Percent",0.49
"South Windsor","0900371390",2014,2015,2016,"Connecticut Water Company",7,"Percent of Net Grand List","Percent",0.47
"South Windsor","0900371390",2014,2015,2016,"Ticket Network",8,"Percent of Net Grand List","Percent",0.41
"South Windsor","0900371390",2014,2015,2016,"Yankee Gas Services Company",9,"Percent of Net Grand List","Percent",0.41
"South Windsor","0900371390",2014,2015,2016,"Target Corp",10,"Percent of Net Grand List","Percent",0.4
"South Windsor","0900371390",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Top 10 Total Grand List","Percent",31.5
"South Windsor","0900371390",2014,2015,2016,"Evergreen Walk Lifestyle Ctr",2,"Percent of Top 10 Total Grand List","Percent",16.19
"South Windsor","0900371390",2014,2015,2016,"FedEx Ground Package",3,"Percent of Top 10 Total Grand List","Percent",8.26
"South Windsor","0900371390",2014,2015,2016,"Federated Retail Holdings (Macy's Warehouse)",4,"Percent of Top 10 Total Grand List","Percent",7.72
"South Windsor","0900371390",2014,2015,2016,"DST Realty",5,"Percent of Top 10 Total Grand List","Percent",7.64
"South Windsor","0900371390",2014,2015,2016,"Town Center of South Windsor",6,"Percent of Top 10 Total Grand List","Percent",6.49
"South Windsor","0900371390",2014,2015,2016,"Connecticut Water Company",7,"Percent of Top 10 Total Grand List","Percent",6.15
"South Windsor","0900371390",2014,2015,2016,"Ticket Network",8,"Percent of Top 10 Total Grand List","Percent",5.42
"South Windsor","0900371390",2014,2015,2016,"Yankee Gas Services Company",9,"Percent of Top 10 Total Grand List","Percent",5.37
"South Windsor","0900371390",2014,2015,2016,"Target Corp",10,"Percent of Top 10 Total Grand List","Percent",5.26
"South Windsor","0900371390",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Total Grand List","Percent",2.29
"South Windsor","0900371390",2014,2015,2016,"Evergreen Walk Lifestyle Ctr",2,"Percent of Total Grand List","Percent",1.18
"South Windsor","0900371390",2014,2015,2016,"FedEx Ground Package",3,"Percent of Total Grand List","Percent",0.6
"South Windsor","0900371390",2014,2015,2016,"Federated Retail Holdings (Macy's Warehouse)",4,"Percent of Total Grand List","Percent",0.56
"South Windsor","0900371390",2014,2015,2016,"DST Realty",5,"Percent of Total Grand List","Percent",0.56
"South Windsor","0900371390",2014,2015,2016,"Town Center of South Windsor",6,"Percent of Total Grand List","Percent",0.47
"South Windsor","0900371390",2014,2015,2016,"Connecticut Water Company",7,"Percent of Total Grand List","Percent",0.45
"South Windsor","0900371390",2014,2015,2016,"Ticket Network",8,"Percent of Total Grand List","Percent",0.39
"South Windsor","0900371390",2014,2015,2016,"Yankee Gas Services Company",9,"Percent of Total Grand List","Percent",0.39
"South Windsor","0900371390",2014,2015,2016,"Target Corp",10,"Percent of Total Grand List","Percent",0.38
"Sprague","0901171670",2013,2014,2016,"Fusion Paperboard Connecticut LLC",1,"Grand List Value","Number",6069000
"Sprague","0901171670",2013,2014,2016,"Amgraph Packaging Inc.",2,"Grand List Value","Number",2594820
"Sprague","0901171670",2013,2014,2016,"Amgraph Packing Inc.",3,"Grand List Value","Number",2564770
"Sprague","0901171670",2013,2014,2016,"Connecticut Light & Power",4,"Grand List Value","Number",2483780
"Sprague","0901171670",2013,2014,2016,"Mohegan Golf LLC",5,"Grand List Value","Number",2234490
"Sprague","0901171670",2013,2014,2016,"Oak Tree Packaging Corp",6,"Grand List Value","Number",1718510
"Sprague","0901171670",2013,2014,2016,"Fusion Paperboard Connecticut",7,"Grand List Value","Number",917800
"Sprague","0901171670",2013,2014,2016,"Laliberte Keith",8,"Grand List Value","Number",890650
"Sprague","0901171670",2013,2014,2016,"Yankee Gas Services Company",9,"Grand List Value","Number",832260
"Sprague","0901171670",2013,2014,2016,"Lapere Joseph L",10,"Grand List Value","Number",636510
"Sprague","0901171670",2013,2014,2016,"Fusion Paperboard Connecticut LLC",1,"Percent of Net Grand List","Percent",3.67
"Sprague","0901171670",2013,2014,2016,"Amgraph Packaging Inc.",2,"Percent of Net Grand List","Percent",1.57
"Sprague","0901171670",2013,2014,2016,"Amgraph Packing Inc.",3,"Percent of Net Grand List","Percent",1.55
"Sprague","0901171670",2013,2014,2016,"Connecticut Light & Power",4,"Percent of Net Grand List","Percent",1.5
"Sprague","0901171670",2013,2014,2016,"Mohegan Golf LLC",5,"Percent of Net Grand List","Percent",1.35
"Sprague","0901171670",2013,2014,2016,"Oak Tree Packaging Corp",6,"Percent of Net Grand List","Percent",1.04
"Sprague","0901171670",2013,2014,2016,"Fusion Paperboard Connecticut",7,"Percent of Net Grand List","Percent",0.55
"Sprague","0901171670",2013,2014,2016,"Laliberte Keith",8,"Percent of Net Grand List","Percent",0.54
"Sprague","0901171670",2013,2014,2016,"Yankee Gas Services Company",9,"Percent of Net Grand List","Percent",0.5
"Sprague","0901171670",2013,2014,2016,"Lapere Joseph L",10,"Percent of Net Grand List","Percent",0.38
"Sprague","0901171670",2013,2014,2016,"Fusion Paperboard Connecticut LLC",1,"Percent of Top 10 Total Grand List","Percent",28.98
"Sprague","0901171670",2013,2014,2016,"Amgraph Packaging Inc.",2,"Percent of Top 10 Total Grand List","Percent",12.39
"Sprague","0901171670",2013,2014,2016,"Amgraph Packing Inc.",3,"Percent of Top 10 Total Grand List","Percent",12.25
"Sprague","0901171670",2013,2014,2016,"Connecticut Light & Power",4,"Percent of Top 10 Total Grand List","Percent",11.86
"Sprague","0901171670",2013,2014,2016,"Mohegan Golf LLC",5,"Percent of Top 10 Total Grand List","Percent",10.67
"Sprague","0901171670",2013,2014,2016,"Oak Tree Packaging Corp",6,"Percent of Top 10 Total Grand List","Percent",8.21
"Sprague","0901171670",2013,2014,2016,"Fusion Paperboard Connecticut",7,"Percent of Top 10 Total Grand List","Percent",4.38
"Sprague","0901171670",2013,2014,2016,"Laliberte Keith",8,"Percent of Top 10 Total Grand List","Percent",4.25
"Sprague","0901171670",2013,2014,2016,"Yankee Gas Services Company",9,"Percent of Top 10 Total Grand List","Percent",3.97
"Sprague","0901171670",2013,2014,2016,"Lapere Joseph L",10,"Percent of Top 10 Total Grand List","Percent",3.04
"Sprague","0901171670",2013,2014,2016,"Fusion Paperboard Connecticut LLC",1,"Percent of Total Grand List","Percent",3.38
"Sprague","0901171670",2013,2014,2016,"Amgraph Packaging Inc.",2,"Percent of Total Grand List","Percent",1.45
"Sprague","0901171670",2013,2014,2016,"Amgraph Packing Inc.",3,"Percent of Total Grand List","Percent",1.43
"Sprague","0901171670",2013,2014,2016,"Connecticut Light & Power",4,"Percent of Total Grand List","Percent",1.38
"Sprague","0901171670",2013,2014,2016,"Mohegan Golf LLC",5,"Percent of Total Grand List","Percent",1.25
"Sprague","0901171670",2013,2014,2016,"Oak Tree Packaging Corp",6,"Percent of Total Grand List","Percent",0.96
"Sprague","0901171670",2013,2014,2016,"Fusion Paperboard Connecticut",7,"Percent of Total Grand List","Percent",0.51
"Sprague","0901171670",2013,2014,2016,"Laliberte Keith",8,"Percent of Total Grand List","Percent",0.5
"Sprague","0901171670",2013,2014,2016,"Yankee Gas Services Company",9,"Percent of Total Grand List","Percent",0.46
"Sprague","0901171670",2013,2014,2016,"Lapere Joseph L",10,"Percent of Total Grand List","Percent",0.35
"Stafford","0901372090",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Grand List Value","Number",9966640
"Stafford","0901372090",2014,2015,2016,"Big Y",2,"Grand List Value","Number",6612680
"Stafford","0901372090",2014,2015,2016,"Connecticut Water Company",3,"Grand List Value","Number",5020550
"Stafford","0901372090",2014,2015,2016,"Pisciotta Wayne & Jean LLC",4,"Grand List Value","Number",4776520
"Stafford","0901372090",2014,2015,2016,"TIM Printed Circuit Group Inc",5,"Grand List Value","Number",4539360
"Stafford","0901372090",2014,2015,2016,"3M Water Purification Inc",6,"Grand List Value","Number",3189220
"Stafford","0901372090",2014,2015,2016,"American Woolen Co",7,"Grand List Value","Number",2807840
"Stafford","0901372090",2014,2015,2016,"Pacchochi David",8,"Grand List Value","Number",2200380
"Stafford","0901372090",2014,2015,2016,"Cuno Inc",9,"Grand List Value","Number",2031960
"Stafford","0901372090",2014,2015,2016,"Roaring Brook Campground Association Inc",10,"Grand List Value","Number",1797880
"Stafford","0901372090",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Net Grand List","Percent",1.3
"Stafford","0901372090",2014,2015,2016,"Big Y",2,"Percent of Net Grand List","Percent",0.86
"Stafford","0901372090",2014,2015,2016,"Connecticut Water Company",3,"Percent of Net Grand List","Percent",0.65
"Stafford","0901372090",2014,2015,2016,"Pisciotta Wayne & Jean LLC",4,"Percent of Net Grand List","Percent",0.62
"Stafford","0901372090",2014,2015,2016,"TIM Printed Circuit Group Inc",5,"Percent of Net Grand List","Percent",0.59
"Stafford","0901372090",2014,2015,2016,"3M Water Purification Inc",6,"Percent of Net Grand List","Percent",0.41
"Stafford","0901372090",2014,2015,2016,"American Woolen Co",7,"Percent of Net Grand List","Percent",0.36
"Stafford","0901372090",2014,2015,2016,"Pacchochi David",8,"Percent of Net Grand List","Percent",0.29
"Stafford","0901372090",2014,2015,2016,"Cuno Inc",9,"Percent of Net Grand List","Percent",0.26
"Stafford","0901372090",2014,2015,2016,"Roaring Brook Campground Association Inc",10,"Percent of Net Grand List","Percent",0.23
"Stafford","0901372090",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Top 10 Total Grand List","Percent",23.21
"Stafford","0901372090",2014,2015,2016,"Big Y",2,"Percent of Top 10 Total Grand List","Percent",15.4
"Stafford","0901372090",2014,2015,2016,"Connecticut Water Company",3,"Percent of Top 10 Total Grand List","Percent",11.69
"Stafford","0901372090",2014,2015,2016,"Pisciotta Wayne & Jean LLC",4,"Percent of Top 10 Total Grand List","Percent",11.12
"Stafford","0901372090",2014,2015,2016,"TIM Printed Circuit Group Inc",5,"Percent of Top 10 Total Grand List","Percent",10.57
"Stafford","0901372090",2014,2015,2016,"3M Water Purification Inc",6,"Percent of Top 10 Total Grand List","Percent",7.43
"Stafford","0901372090",2014,2015,2016,"American Woolen Co",7,"Percent of Top 10 Total Grand List","Percent",6.54
"Stafford","0901372090",2014,2015,2016,"Pacchochi David",8,"Percent of Top 10 Total Grand List","Percent",5.12
"Stafford","0901372090",2014,2015,2016,"Cuno Inc",9,"Percent of Top 10 Total Grand List","Percent",4.73
"Stafford","0901372090",2014,2015,2016,"Roaring Brook Campground Association Inc",10,"Percent of Top 10 Total Grand List","Percent",4.19
"Stafford","0901372090",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Total Grand List","Percent",1.22
"Stafford","0901372090",2014,2015,2016,"Big Y",2,"Percent of Total Grand List","Percent",0.81
"Stafford","0901372090",2014,2015,2016,"Connecticut Water Company",3,"Percent of Total Grand List","Percent",0.62
"Stafford","0901372090",2014,2015,2016,"Pisciotta Wayne & Jean LLC",4,"Percent of Total Grand List","Percent",0.59
"Stafford","0901372090",2014,2015,2016,"TIM Printed Circuit Group Inc",5,"Percent of Total Grand List","Percent",0.56
"Stafford","0901372090",2014,2015,2016,"3M Water Purification Inc",6,"Percent of Total Grand List","Percent",0.39
"Stafford","0901372090",2014,2015,2016,"American Woolen Co",7,"Percent of Total Grand List","Percent",0.34
"Stafford","0901372090",2014,2015,2016,"Pacchochi David",8,"Percent of Total Grand List","Percent",0.27
"Stafford","0901372090",2014,2015,2016,"Cuno Inc",9,"Percent of Total Grand List","Percent",0.25
"Stafford","0901372090",2014,2015,2016,"Roaring Brook Campground Association Inc",10,"Percent of Total Grand List","Percent",0.22
"Stamford","0900173070",2009,2010,2016,"RFR Properties",1,"Grand List Value","Number",596537740
"Stamford","0900173070",2009,2010,2016,"First Stamford",2,"Grand List Value","Number",247976740
"Stamford","0900173070",2009,2010,2016,"UBS AG Stamford",3,"Grand List Value","Number",246966690
"Stamford","0900173070",2009,2010,2016,"Antaries",4,"Grand List Value","Number",227191360
"Stamford","0900173070",2009,2010,2016,"Avalon Properties",5,"Grand List Value","Number",202076110
"Stamford","0900173070",2009,2010,2016,"HPHV",6,"Grand List Value","Number",192727210
"Stamford","0900173070",2009,2010,2016,"Four Hundred Atlantic Title",7,"Grand List Value","Number",164868700
"Stamford","0900173070",2009,2010,2016,"Antaries/BLT Group",8,"Grand List Value","Number",160144330
"Stamford","0900173070",2009,2010,2016,"Landmark",9,"Grand List Value","Number",157126430
"Stamford","0900173070",2009,2010,2016,"Rich-Taubman",10,"Grand List Value","Number",156126430
"Stamford","0900173070",2009,2010,2016,"RFR Properties",1,"Percent of Net Grand List","Percent",2.48
"Stamford","0900173070",2009,2010,2016,"First Stamford",2,"Percent of Net Grand List","Percent",1.03
"Stamford","0900173070",2009,2010,2016,"UBS AG Stamford",3,"Percent of Net Grand List","Percent",1.03
"Stamford","0900173070",2009,2010,2016,"Antaries",4,"Percent of Net Grand List","Percent",0.94
"Stamford","0900173070",2009,2010,2016,"Avalon Properties",5,"Percent of Net Grand List","Percent",0.84
"Stamford","0900173070",2009,2010,2016,"HPHV",6,"Percent of Net Grand List","Percent",0.8
"Stamford","0900173070",2009,2010,2016,"Four Hundred Atlantic Title",7,"Percent of Net Grand List","Percent",0.68
"Stamford","0900173070",2009,2010,2016,"Antaries/BLT Group",8,"Percent of Net Grand List","Percent",0.66
"Stamford","0900173070",2009,2010,2016,"Landmark",9,"Percent of Net Grand List","Percent",0.65
"Stamford","0900173070",2009,2010,2016,"Rich-Taubman",10,"Percent of Net Grand List","Percent",0.65
"Stamford","0900173070",2009,2010,2016,"RFR Properties",1,"Percent of Top 10 Total Grand List","Percent",25.37
"Stamford","0900173070",2009,2010,2016,"First Stamford",2,"Percent of Top 10 Total Grand List","Percent",10.54
"Stamford","0900173070",2009,2010,2016,"UBS AG Stamford",3,"Percent of Top 10 Total Grand List","Percent",10.5
"Stamford","0900173070",2009,2010,2016,"Antaries",4,"Percent of Top 10 Total Grand List","Percent",9.66
"Stamford","0900173070",2009,2010,2016,"Avalon Properties",5,"Percent of Top 10 Total Grand List","Percent",8.59
"Stamford","0900173070",2009,2010,2016,"HPHV",6,"Percent of Top 10 Total Grand List","Percent",8.2
"Stamford","0900173070",2009,2010,2016,"Four Hundred Atlantic Title",7,"Percent of Top 10 Total Grand List","Percent",7.01
"Stamford","0900173070",2009,2010,2016,"Antaries/BLT Group",8,"Percent of Top 10 Total Grand List","Percent",6.81
"Stamford","0900173070",2009,2010,2016,"Landmark",9,"Percent of Top 10 Total Grand List","Percent",6.68
"Stamford","0900173070",2009,2010,2016,"Rich-Taubman",10,"Percent of Top 10 Total Grand List","Percent",6.64
"Stamford","0900173070",2009,2010,2016,"RFR Properties",1,"Percent of Total Grand List","Percent",2.47
"Stamford","0900173070",2009,2010,2016,"First Stamford",2,"Percent of Total Grand List","Percent",1.03
"Stamford","0900173070",2009,2010,2016,"UBS AG Stamford",3,"Percent of Total Grand List","Percent",1.02
"Stamford","0900173070",2009,2010,2016,"Antaries",4,"Percent of Total Grand List","Percent",0.94
"Stamford","0900173070",2009,2010,2016,"Avalon Properties",5,"Percent of Total Grand List","Percent",0.84
"Stamford","0900173070",2009,2010,2016,"HPHV",6,"Percent of Total Grand List","Percent",0.8
"Stamford","0900173070",2009,2010,2016,"Four Hundred Atlantic Title",7,"Percent of Total Grand List","Percent",0.68
"Stamford","0900173070",2009,2010,2016,"Antaries/BLT Group",8,"Percent of Total Grand List","Percent",0.66
"Stamford","0900173070",2009,2010,2016,"Landmark",9,"Percent of Total Grand List","Percent",0.65
"Stamford","0900173070",2009,2010,2016,"Rich-Taubman",10,"Percent of Total Grand List","Percent",0.65
"Sterling","0901573420",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Grand List Value","Number",3977440
"Sterling","0901573420",2014,2015,2016,"Falls Creek Farm Corp",2,"Grand List Value","Number",2608410
"Sterling","0901573420",2014,2015,2016,"Reenergy Sterling CT",3,"Grand List Value","Number",2316360
"Sterling","0901573420",2014,2015,2016,"Sterling Materials",4,"Grand List Value","Number",1099140
"Sterling","0901573420",2014,2015,2016,"Corson Charles W Jr",5,"Grand List Value","Number",875150
"Sterling","0901573420",2014,2015,2016,"Dubois Chemicals Inc",6,"Grand List Value","Number",797302
"Sterling","0901573420",2014,2015,2016,"Faiella Enterses LLC",7,"Grand List Value","Number",746750
"Sterling","0901573420",2014,2015,2016,"Gibson Park LLC",8,"Grand List Value","Number",703150
"Sterling","0901573420",2014,2015,2016,"Winterbloom Farm LLC",9,"Grand List Value","Number",684770
"Sterling","0901573420",2014,2015,2016,"LTD Properties LLC",10,"Grand List Value","Number",5696190
"Sterling","0901573420",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Net Grand List","Percent",1.77
"Sterling","0901573420",2014,2015,2016,"Falls Creek Farm Corp",2,"Percent of Net Grand List","Percent",1.16
"Sterling","0901573420",2014,2015,2016,"Reenergy Sterling CT",3,"Percent of Net Grand List","Percent",1.03
"Sterling","0901573420",2014,2015,2016,"Sterling Materials",4,"Percent of Net Grand List","Percent",0.49
"Sterling","0901573420",2014,2015,2016,"Corson Charles W Jr",5,"Percent of Net Grand List","Percent",0.39
"Sterling","0901573420",2014,2015,2016,"Dubois Chemicals Inc",6,"Percent of Net Grand List","Percent",0.36
"Sterling","0901573420",2014,2015,2016,"Faiella Enterses LLC",7,"Percent of Net Grand List","Percent",0.33
"Sterling","0901573420",2014,2015,2016,"Gibson Park LLC",8,"Percent of Net Grand List","Percent",0.31
"Sterling","0901573420",2014,2015,2016,"Winterbloom Farm LLC",9,"Percent of Net Grand List","Percent",0.31
"Sterling","0901573420",2014,2015,2016,"LTD Properties LLC",10,"Percent of Net Grand List","Percent",2.54
"Sterling","0901573420",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Top 10 Total Grand List","Percent",20.39
"Sterling","0901573420",2014,2015,2016,"Falls Creek Farm Corp",2,"Percent of Top 10 Total Grand List","Percent",13.37
"Sterling","0901573420",2014,2015,2016,"Reenergy Sterling CT",3,"Percent of Top 10 Total Grand List","Percent",11.88
"Sterling","0901573420",2014,2015,2016,"Sterling Materials",4,"Percent of Top 10 Total Grand List","Percent",5.64
"Sterling","0901573420",2014,2015,2016,"Corson Charles W Jr",5,"Percent of Top 10 Total Grand List","Percent",4.49
"Sterling","0901573420",2014,2015,2016,"Dubois Chemicals Inc",6,"Percent of Top 10 Total Grand List","Percent",4.09
"Sterling","0901573420",2014,2015,2016,"Faiella Enterses LLC",7,"Percent of Top 10 Total Grand List","Percent",3.83
"Sterling","0901573420",2014,2015,2016,"Gibson Park LLC",8,"Percent of Top 10 Total Grand List","Percent",3.61
"Sterling","0901573420",2014,2015,2016,"Winterbloom Farm LLC",9,"Percent of Top 10 Total Grand List","Percent",3.51
"Sterling","0901573420",2014,2015,2016,"LTD Properties LLC",10,"Percent of Top 10 Total Grand List","Percent",29.2
"Sterling","0901573420",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Total Grand List","Percent",1.56
"Sterling","0901573420",2014,2015,2016,"Falls Creek Farm Corp",2,"Percent of Total Grand List","Percent",1.03
"Sterling","0901573420",2014,2015,2016,"Reenergy Sterling CT",3,"Percent of Total Grand List","Percent",0.91
"Sterling","0901573420",2014,2015,2016,"Sterling Materials",4,"Percent of Total Grand List","Percent",0.43
"Sterling","0901573420",2014,2015,2016,"Corson Charles W Jr",5,"Percent of Total Grand List","Percent",0.34
"Sterling","0901573420",2014,2015,2016,"Dubois Chemicals Inc",6,"Percent of Total Grand List","Percent",0.31
"Sterling","0901573420",2014,2015,2016,"Faiella Enterses LLC",7,"Percent of Total Grand List","Percent",0.29
"Sterling","0901573420",2014,2015,2016,"Gibson Park LLC",8,"Percent of Total Grand List","Percent",0.28
"Sterling","0901573420",2014,2015,2016,"Winterbloom Farm LLC",9,"Percent of Total Grand List","Percent",0.27
"Sterling","0901573420",2014,2015,2016,"LTD Properties LLC",10,"Percent of Total Grand List","Percent",2.24
"Stonington","0901173770",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Grand List Value","Number",31034387
"Stonington","0901173770",2014,2015,2016,"LSC-Westminster Partnership",2,"Grand List Value","Number",29305865
"Stonington","0901173770",2014,2015,2016,"Aquarion Water",3,"Grand List Value","Number",15783837
"Stonington","0901173770",2014,2015,2016,"Mashantucket Pequot Tribe",4,"Grand List Value","Number",10519365
"Stonington","0901173770",2014,2015,2016,"VIII-HII White Hall Mansion Ave LLC(Residence Inn)",5,"Grand List Value","Number",10393725
"Stonington","0901173770",2014,2015,2016,"Mall Inc (Olde Mistick Village)",6,"Grand List Value","Number",9805716
"Stonington","0901173770",2014,2015,2016,"DDH Hotel Mystic",7,"Grand List Value","Number",9021011
